Public_MAG_ID	public_fasta_filename	original_fasta_filename	Unique_MAG_ID	genome_file	AT_BatchID	user_genome
RESPICAT_MAG_001018	RESPICAT_MAG_001018.fna	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983552_MAG439.fasta	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983552_MAG439	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983552_MAG439.fasta	URT_B6_PRJNA917836_B3	MAG439
RESPICAT_MAG_001019	RESPICAT_MAG_001019.fna	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983552_MAG444.fasta	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983552_MAG444	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983552_MAG444.fasta	URT_B6_PRJNA917836_B3	MAG444
RESPICAT_MAG_001020	RESPICAT_MAG_001020.fna	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983552_MAG447.fasta	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983552_MAG447	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983552_MAG447.fasta	URT_B6_PRJNA917836_B3	MAG447
RESPICAT_MAG_001021	RESPICAT_MAG_001021.fna	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983553_MAG088.fasta	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983553_MAG088	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983553_MAG088.fasta	URT_B6_PRJNA917836_B3	MAG088
RESPICAT_MAG_001022	RESPICAT_MAG_001022.fna	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983553_MAG449.fasta	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983553_MAG449	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983553_MAG449.fasta	URT_B6_PRJNA917836_B3	MAG449
RESPICAT_MAG_001023	RESPICAT_MAG_001023.fna	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983553_MAG450.fasta	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983553_MAG450	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983553_MAG450.fasta	URT_B6_PRJNA917836_B3	MAG450
RESPICAT_MAG_001024	RESPICAT_MAG_001024.fna	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983556_MAG352.fasta	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983556_MAG352	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983556_MAG352.fasta	URT_B6_PRJNA917836_B3	MAG352
RESPICAT_MAG_001025	RESPICAT_MAG_001025.fna	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983557_MAG455.fasta	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983557_MAG455	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983557_MAG455.fasta	URT_B6_PRJNA917836_B3	MAG455
RESPICAT_MAG_001026	RESPICAT_MAG_001026.fna	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983557_MAG456.fasta	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983557_MAG456	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983557_MAG456.fasta	URT_B6_PRJNA917836_B3	MAG456
RESPICAT_MAG_001027	RESPICAT_MAG_001027.fna	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983559_MAG458.fasta	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983559_MAG458	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983559_MAG458.fasta	URT_B6_PRJNA917836_B3	MAG458
RESPICAT_MAG_001028	RESPICAT_MAG_001028.fna	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983562_MAG462.fasta	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983562_MAG462	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983562_MAG462.fasta	URT_B6_PRJNA917836_B3	MAG462
RESPICAT_MAG_001029	RESPICAT_MAG_001029.fna	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983564_MAG132.fasta	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983564_MAG132	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983564_MAG132.fasta	URT_B6_PRJNA917836_B3	MAG132
RESPICAT_MAG_001030	RESPICAT_MAG_001030.fna	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983564_MAG247.fasta	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983564_MAG247	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983564_MAG247.fasta	URT_B6_PRJNA917836_B3	MAG247
RESPICAT_MAG_001031	RESPICAT_MAG_001031.fna	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983564_MAG464.fasta	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983564_MAG464	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983564_MAG464.fasta	URT_B6_PRJNA917836_B3	MAG464
RESPICAT_MAG_001032	RESPICAT_MAG_001032.fna	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983564_MAG465.fasta	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983564_MAG465	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983564_MAG465.fasta	URT_B6_PRJNA917836_B3	MAG465
RESPICAT_MAG_001033	RESPICAT_MAG_001033.fna	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983565_MAG126.fasta	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983565_MAG126	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983565_MAG126.fasta	URT_B6_PRJNA917836_B3	MAG126
RESPICAT_MAG_001034	RESPICAT_MAG_001034.fna	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983567_MAG470.fasta	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983567_MAG470	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983567_MAG470.fasta	URT_B6_PRJNA917836_B3	MAG470
RESPICAT_MAG_001035	RESPICAT_MAG_001035.fna	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983567_MAG472.fasta	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983567_MAG472	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983567_MAG472.fasta	URT_B6_PRJNA917836_B3	MAG472
RESPICAT_MAG_001036	RESPICAT_MAG_001036.fna	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983568_MAG041.fasta	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983568_MAG041	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983568_MAG041.fasta	URT_B6_PRJNA917836_B3	MAG041
RESPICAT_MAG_001037	RESPICAT_MAG_001037.fna	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983569_MAG427.fasta	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983569_MAG427	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983569_MAG427.fasta	URT_B6_PRJNA917836_B3	MAG427
RESPICAT_MAG_001038	RESPICAT_MAG_001038.fna	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983569_MAG471.fasta	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983569_MAG471	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983569_MAG471.fasta	URT_B6_PRJNA917836_B3	MAG471
RESPICAT_MAG_001039	RESPICAT_MAG_001039.fna	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983570_MAG083.fasta	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983570_MAG083	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983570_MAG083.fasta	URT_B6_PRJNA917836_B3	MAG083
RESPICAT_MAG_001040	RESPICAT_MAG_001040.fna	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983570_MAG121.fasta	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983570_MAG121	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983570_MAG121.fasta	URT_B6_PRJNA917836_B3	MAG121
RESPICAT_MAG_001041	RESPICAT_MAG_001041.fna	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983570_MAG220.fasta	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983570_MAG220	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983570_MAG220.fasta	URT_B6_PRJNA917836_B3	MAG220
RESPICAT_MAG_001042	RESPICAT_MAG_001042.fna	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983570_MAG273.fasta	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983570_MAG273	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983570_MAG273.fasta	URT_B6_PRJNA917836_B3	MAG273
RESPICAT_MAG_001043	RESPICAT_MAG_001043.fna	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983570_MAG477.fasta	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983570_MAG477	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983570_MAG477.fasta	URT_B6_PRJNA917836_B3	MAG477
RESPICAT_MAG_001044	RESPICAT_MAG_001044.fna	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983570_MAG478.fasta	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983570_MAG478	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983570_MAG478.fasta	URT_B6_PRJNA917836_B3	MAG478
RESPICAT_MAG_001045	RESPICAT_MAG_001045.fna	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983570_MAG479.fasta	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983570_MAG479	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983570_MAG479.fasta	URT_B6_PRJNA917836_B3	MAG479
RESPICAT_MAG_001046	RESPICAT_MAG_001046.fna	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983570_MAG480.fasta	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983570_MAG480	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983570_MAG480.fasta	URT_B6_PRJNA917836_B3	MAG480
RESPICAT_MAG_001047	RESPICAT_MAG_001047.fna	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983570_MAG483.fasta	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983570_MAG483	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983570_MAG483.fasta	URT_B6_PRJNA917836_B3	MAG483
RESPICAT_MAG_001048	RESPICAT_MAG_001048.fna	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983571_MAG127.fasta	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983571_MAG127	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983571_MAG127.fasta	URT_B6_PRJNA917836_B3	MAG127
RESPICAT_MAG_001049	RESPICAT_MAG_001049.fna	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983571_MAG377.fasta	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983571_MAG377	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983571_MAG377.fasta	URT_B6_PRJNA917836_B3	MAG377
RESPICAT_MAG_001050	RESPICAT_MAG_001050.fna	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983572_MAG485.fasta	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983572_MAG485	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983572_MAG485.fasta	URT_B6_PRJNA917836_B3	MAG485
RESPICAT_MAG_001051	RESPICAT_MAG_001051.fna	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983573_MAG252.fasta	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983573_MAG252	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983573_MAG252.fasta	URT_B6_PRJNA917836_B3	MAG252
RESPICAT_MAG_001052	RESPICAT_MAG_001052.fna	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983573_MAG488.fasta	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983573_MAG488	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983573_MAG488.fasta	URT_B6_PRJNA917836_B3	MAG488
RESPICAT_MAG_001053	RESPICAT_MAG_001053.fna	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983574_MAG005.fasta	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983574_MAG005	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983574_MAG005.fasta	URT_B6_PRJNA917836_B3	MAG005
RESPICAT_MAG_001054	RESPICAT_MAG_001054.fna	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983574_MAG430.fasta	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983574_MAG430	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983574_MAG430.fasta	URT_B6_PRJNA917836_B3	MAG430
RESPICAT_MAG_001055	RESPICAT_MAG_001055.fna	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983574_MAG491.fasta	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983574_MAG491	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983574_MAG491.fasta	URT_B6_PRJNA917836_B3	MAG491
RESPICAT_MAG_001056	RESPICAT_MAG_001056.fna	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983576_MAG496.fasta	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983576_MAG496	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983576_MAG496.fasta	URT_B6_PRJNA917836_B3	MAG496
RESPICAT_MAG_001057	RESPICAT_MAG_001057.fna	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983576_MAG498.fasta	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983576_MAG498	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983576_MAG498.fasta	URT_B6_PRJNA917836_B3	MAG498
RESPICAT_MAG_001058	RESPICAT_MAG_001058.fna	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983577_MAG149.fasta	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983577_MAG149	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983577_MAG149.fasta	URT_B6_PRJNA917836_B3	MAG149
RESPICAT_MAG_001059	RESPICAT_MAG_001059.fna	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983578_MAG223.fasta	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983578_MAG223	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983578_MAG223.fasta	URT_B6_PRJNA917836_B3	MAG223
RESPICAT_MAG_001060	RESPICAT_MAG_001060.fna	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983578_MAG441.fasta	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983578_MAG441	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983578_MAG441.fasta	URT_B6_PRJNA917836_B3	MAG441
RESPICAT_MAG_001061	RESPICAT_MAG_001061.fna	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983578_MAG501.fasta	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983578_MAG501	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983578_MAG501.fasta	URT_B6_PRJNA917836_B3	MAG501
RESPICAT_MAG_001062	RESPICAT_MAG_001062.fna	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983578_MAG502.fasta	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983578_MAG502	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983578_MAG502.fasta	URT_B6_PRJNA917836_B3	MAG502
RESPICAT_MAG_001063	RESPICAT_MAG_001063.fna	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983578_MAG504.fasta	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983578_MAG504	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983578_MAG504.fasta	URT_B6_PRJNA917836_B3	MAG504
RESPICAT_MAG_001064	RESPICAT_MAG_001064.fna	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983580_MAG506.fasta	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983580_MAG506	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983580_MAG506.fasta	URT_B6_PRJNA917836_B3	MAG506
RESPICAT_MAG_001065	RESPICAT_MAG_001065.fna	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983580_MAG507.fasta	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983580_MAG507	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983580_MAG507.fasta	URT_B6_PRJNA917836_B3	MAG507
RESPICAT_MAG_001066	RESPICAT_MAG_001066.fna	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983581_MAG509.fasta	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983581_MAG509	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983581_MAG509.fasta	URT_B6_PRJNA917836_B3	MAG509
RESPICAT_MAG_001067	RESPICAT_MAG_001067.fna	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983583_MAG021.fasta	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983583_MAG021	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983583_MAG021.fasta	URT_B6_PRJNA917836_B3	MAG021
RESPICAT_MAG_001068	RESPICAT_MAG_001068.fna	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983583_MAG361.fasta	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983583_MAG361	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983583_MAG361.fasta	URT_B6_PRJNA917836_B3	MAG361
RESPICAT_MAG_001069	RESPICAT_MAG_001069.fna	RESPICAT_URT_B6_PRJNA917836_B4-5_SRR22983587_MAG001.fasta	RESPICAT_URT_B6_PRJNA917836_B4-5_SRR22983587_MAG001	RESPICAT_URT_B6_PRJNA917836_B4-5_SRR22983587_MAG001.fasta	URT_B6_PRJNA917836_B4-5	MAG001
RESPICAT_MAG_001070	RESPICAT_MAG_001070.fna	RESPICAT_URT_B6_PRJNA917836_B4-5_SRR22983588_MAG010.fasta	RESPICAT_URT_B6_PRJNA917836_B4-5_SRR22983588_MAG010	RESPICAT_URT_B6_PRJNA917836_B4-5_SRR22983588_MAG010.fasta	URT_B6_PRJNA917836_B4-5	MAG010
RESPICAT_MAG_001071	RESPICAT_MAG_001071.fna	RESPICAT_URT_B6_PRJNA917836_B4-5_SRR22983594_MAG030.fasta	RESPICAT_URT_B6_PRJNA917836_B4-5_SRR22983594_MAG030	RESPICAT_URT_B6_PRJNA917836_B4-5_SRR22983594_MAG030.fasta	URT_B6_PRJNA917836_B4-5	MAG030
RESPICAT_MAG_001072	RESPICAT_MAG_001072.fna	RESPICAT_URT_B6_PRJNA917836_B4-5_SRR22983594_MAG031.fasta	RESPICAT_URT_B6_PRJNA917836_B4-5_SRR22983594_MAG031	RESPICAT_URT_B6_PRJNA917836_B4-5_SRR22983594_MAG031.fasta	URT_B6_PRJNA917836_B4-5	MAG031
RESPICAT_MAG_001073	RESPICAT_MAG_001073.fna	RESPICAT_URT_B6_PRJNA917836_B4-5_SRR22983594_MAG034.fasta	RESPICAT_URT_B6_PRJNA917836_B4-5_SRR22983594_MAG034	RESPICAT_URT_B6_PRJNA917836_B4-5_SRR22983594_MAG034.fasta	URT_B6_PRJNA917836_B4-5	MAG034
RESPICAT_MAG_001074	RESPICAT_MAG_001074.fna	RESPICAT_URT_B6_PRJNA917836_B4-5_SRR22983594_MAG036.fasta	RESPICAT_URT_B6_PRJNA917836_B4-5_SRR22983594_MAG036	RESPICAT_URT_B6_PRJNA917836_B4-5_SRR22983594_MAG036.fasta	URT_B6_PRJNA917836_B4-5	MAG036
RESPICAT_MAG_001075	RESPICAT_MAG_001075.fna	RESPICAT_URT_B6_PRJNA917836_B4-5_SRR22983596_MAG045.fasta	RESPICAT_URT_B6_PRJNA917836_B4-5_SRR22983596_MAG045	RESPICAT_URT_B6_PRJNA917836_B4-5_SRR22983596_MAG045.fasta	URT_B6_PRJNA917836_B4-5	MAG045
RESPICAT_MAG_001076	RESPICAT_MAG_001076.fna	RESPICAT_URT_B6_PRJNA917836_B4-5_SRR22983596_MAG051.fasta	RESPICAT_URT_B6_PRJNA917836_B4-5_SRR22983596_MAG051	RESPICAT_URT_B6_PRJNA917836_B4-5_SRR22983596_MAG051.fasta	URT_B6_PRJNA917836_B4-5	MAG051
RESPICAT_MAG_001077	RESPICAT_MAG_001077.fna	RESPICAT_URT_B6_PRJNA917836_B4-5_SRR22983597_MAG062.fasta	RESPICAT_URT_B6_PRJNA917836_B4-5_SRR22983597_MAG062	RESPICAT_URT_B6_PRJNA917836_B4-5_SRR22983597_MAG062.fasta	URT_B6_PRJNA917836_B4-5	MAG062
RESPICAT_MAG_001078	RESPICAT_MAG_001078.fna	RESPICAT_URT_B6_PRJNA917836_B4-5_SRR22983598_MAG071.fasta	RESPICAT_URT_B6_PRJNA917836_B4-5_SRR22983598_MAG071	RESPICAT_URT_B6_PRJNA917836_B4-5_SRR22983598_MAG071.fasta	URT_B6_PRJNA917836_B4-5	MAG071
RESPICAT_MAG_001079	RESPICAT_MAG_001079.fna	RESPICAT_URT_B6_PRJNA917836_B4-5_SRR22983599_MAG084.fasta	RESPICAT_URT_B6_PRJNA917836_B4-5_SRR22983599_MAG084	RESPICAT_URT_B6_PRJNA917836_B4-5_SRR22983599_MAG084.fasta	URT_B6_PRJNA917836_B4-5	MAG084
RESPICAT_MAG_001080	RESPICAT_MAG_001080.fna	RESPICAT_URT_B6_PRJNA917836_B4-5_SRR22983602_MAG096.fasta	RESPICAT_URT_B6_PRJNA917836_B4-5_SRR22983602_MAG096	RESPICAT_URT_B6_PRJNA917836_B4-5_SRR22983602_MAG096.fasta	URT_B6_PRJNA917836_B4-5	MAG096
RESPICAT_MAG_001081	RESPICAT_MAG_001081.fna	RESPICAT_URT_B6_PRJNA917836_B4-5_SRR22983603_MAG099.fasta	RESPICAT_URT_B6_PRJNA917836_B4-5_SRR22983603_MAG099	RESPICAT_URT_B6_PRJNA917836_B4-5_SRR22983603_MAG099.fasta	URT_B6_PRJNA917836_B4-5	MAG099
RESPICAT_MAG_001082	RESPICAT_MAG_001082.fna	RESPICAT_URT_B6_PRJNA917836_B4-5_SRR22983606_MAG107.fasta	RESPICAT_URT_B6_PRJNA917836_B4-5_SRR22983606_MAG107	RESPICAT_URT_B6_PRJNA917836_B4-5_SRR22983606_MAG107.fasta	URT_B6_PRJNA917836_B4-5	MAG107
RESPICAT_MAG_001083	RESPICAT_MAG_001083.fna	RESPICAT_URT_B6_PRJNA917836_B4-5_SRR22983607_MAG121.fasta	RESPICAT_URT_B6_PRJNA917836_B4-5_SRR22983607_MAG121	RESPICAT_URT_B6_PRJNA917836_B4-5_SRR22983607_MAG121.fasta	URT_B6_PRJNA917836_B4-5	MAG121
RESPICAT_MAG_001084	RESPICAT_MAG_001084.fna	RESPICAT_URT_B6_PRJNA917836_B4-5_SRR22983609_MAG127.fasta	RESPICAT_URT_B6_PRJNA917836_B4-5_SRR22983609_MAG127	RESPICAT_URT_B6_PRJNA917836_B4-5_SRR22983609_MAG127.fasta	URT_B6_PRJNA917836_B4-5	MAG127
RESPICAT_MAG_001085	RESPICAT_MAG_001085.fna	RESPICAT_URT_B6_PRJNA917836_B4-5_SRR22983609_MAG128.fasta	RESPICAT_URT_B6_PRJNA917836_B4-5_SRR22983609_MAG128	RESPICAT_URT_B6_PRJNA917836_B4-5_SRR22983609_MAG128.fasta	URT_B6_PRJNA917836_B4-5	MAG128
RESPICAT_MAG_001086	RESPICAT_MAG_001086.fna	RESPICAT_URT_B6_PRJNA917836_B4-5_SRR22983609_MAG130.fasta	RESPICAT_URT_B6_PRJNA917836_B4-5_SRR22983609_MAG130	RESPICAT_URT_B6_PRJNA917836_B4-5_SRR22983609_MAG130.fasta	URT_B6_PRJNA917836_B4-5	MAG130
RESPICAT_MAG_001087	RESPICAT_MAG_001087.fna	RESPICAT_URT_B6_PRJNA917836_B4-5_SRR22983610_MAG108.fasta	RESPICAT_URT_B6_PRJNA917836_B4-5_SRR22983610_MAG108	RESPICAT_URT_B6_PRJNA917836_B4-5_SRR22983610_MAG108.fasta	URT_B6_PRJNA917836_B4-5	MAG108
RESPICAT_MAG_001088	RESPICAT_MAG_001088.fna	RESPICAT_URT_B6_PRJNA917836_B4-5_SRR22983610_MAG132.fasta	RESPICAT_URT_B6_PRJNA917836_B4-5_SRR22983610_MAG132	RESPICAT_URT_B6_PRJNA917836_B4-5_SRR22983610_MAG132.fasta	URT_B6_PRJNA917836_B4-5	MAG132
RESPICAT_MAG_001089	RESPICAT_MAG_001089.fna	RESPICAT_URT_B6_PRJNA917836_B4-5_SRR22983611_MAG140.fasta	RESPICAT_URT_B6_PRJNA917836_B4-5_SRR22983611_MAG140	RESPICAT_URT_B6_PRJNA917836_B4-5_SRR22983611_MAG140.fasta	URT_B6_PRJNA917836_B4-5	MAG140
RESPICAT_MAG_001090	RESPICAT_MAG_001090.fna	RESPICAT_URT_B6_PRJNA917836_B4-5_SRR22983612_MAG143.fasta	RESPICAT_URT_B6_PRJNA917836_B4-5_SRR22983612_MAG143	RESPICAT_URT_B6_PRJNA917836_B4-5_SRR22983612_MAG143.fasta	URT_B6_PRJNA917836_B4-5	MAG143
RESPICAT_MAG_001091	RESPICAT_MAG_001091.fna	RESPICAT_URT_B6_PRJNA917836_B4-5_SRR22983612_MAG155.fasta	RESPICAT_URT_B6_PRJNA917836_B4-5_SRR22983612_MAG155	RESPICAT_URT_B6_PRJNA917836_B4-5_SRR22983612_MAG155.fasta	URT_B6_PRJNA917836_B4-5	MAG155
RESPICAT_MAG_001092	RESPICAT_MAG_001092.fna	RESPICAT_URT_B6_PRJNA917836_B4-5_SRR22983613_MAG041.fasta	RESPICAT_URT_B6_PRJNA917836_B4-5_SRR22983613_MAG041	RESPICAT_URT_B6_PRJNA917836_B4-5_SRR22983613_MAG041.fasta	URT_B6_PRJNA917836_B4-5	MAG041
RESPICAT_MAG_001093	RESPICAT_MAG_001093.fna	RESPICAT_URT_B6_PRJNA917836_B4-5_SRR22983613_MAG158.fasta	RESPICAT_URT_B6_PRJNA917836_B4-5_SRR22983613_MAG158	RESPICAT_URT_B6_PRJNA917836_B4-5_SRR22983613_MAG158.fasta	URT_B6_PRJNA917836_B4-5	MAG158
RESPICAT_MAG_001094	RESPICAT_MAG_001094.fna	RESPICAT_URT_B6_PRJNA917836_B4-5_SRR22983616_MAG163.fasta	RESPICAT_URT_B6_PRJNA917836_B4-5_SRR22983616_MAG163	RESPICAT_URT_B6_PRJNA917836_B4-5_SRR22983616_MAG163.fasta	URT_B6_PRJNA917836_B4-5	MAG163
RESPICAT_MAG_001095	RESPICAT_MAG_001095.fna	RESPICAT_URT_B6_PRJNA917836_B4-5_SRR22983616_MAG171.fasta	RESPICAT_URT_B6_PRJNA917836_B4-5_SRR22983616_MAG171	RESPICAT_URT_B6_PRJNA917836_B4-5_SRR22983616_MAG171.fasta	URT_B6_PRJNA917836_B4-5	MAG171
RESPICAT_MAG_001096	RESPICAT_MAG_001096.fna	RESPICAT_URT_B6_PRJNA917836_B4-5_SRR22983617_MAG176.fasta	RESPICAT_URT_B6_PRJNA917836_B4-5_SRR22983617_MAG176	RESPICAT_URT_B6_PRJNA917836_B4-5_SRR22983617_MAG176.fasta	URT_B6_PRJNA917836_B4-5	MAG176
RESPICAT_MAG_001097	RESPICAT_MAG_001097.fna	RESPICAT_URT_B6_PRJNA917836_B4-5_SRR22983617_MAG179.fasta	RESPICAT_URT_B6_PRJNA917836_B4-5_SRR22983617_MAG179	RESPICAT_URT_B6_PRJNA917836_B4-5_SRR22983617_MAG179.fasta	URT_B6_PRJNA917836_B4-5	MAG179
RESPICAT_MAG_001098	RESPICAT_MAG_001098.fna	RESPICAT_URT_B6_PRJNA917836_B4-5_SRR22983618_MAG193.fasta	RESPICAT_URT_B6_PRJNA917836_B4-5_SRR22983618_MAG193	RESPICAT_URT_B6_PRJNA917836_B4-5_SRR22983618_MAG193.fasta	URT_B6_PRJNA917836_B4-5	MAG193
